artist,title,title_index,release_year,hp,bill_year,bill_ranking,era,era_year,popularity,loudness,tempo,time,modality,danceability,energy,speechiness,instrumentalness,liveness,valence,genre
Coldplay,Yellow,16,2000,111,2011,190,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2012,176,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2013,154,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2014,195,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2015,158,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2016,111,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2017,126,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2018,116,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
Coldplay,Yellow,16,2000,111,2019,129,90s,1990-1999,81,-7.227,173.365,4,1,0.429,0.661,0.0281,0.00013,0.234,0.285,pop
blink-182,All the Small Things,17,1999,1107,2015,1259,90s,1990-1999,79,-4.918,148.726,4,1,0.434,0.897,0.0488,0,0.612,0.684,pop
blink-182,All the Small Things,17,1999,1107,2016,1107,90s,1990-1999,79,-4.918,148.726,4,1,0.434,0.897,0.0488,0,0.612,0.684,pop
blink-182,All the Small Things,17,1999,1107,2017,1383,90s,1990-1999,79,-4.918,148.726,4,1,0.434,0.897,0.0488,0,0.612,0.684,pop
blink-182,All the Small Things,17,1999,1107,2018,1253,90s,1990-1999,79,-4.918,148.726,4,1,0.434,0.897,0.0488,0,0.612,0.684,pop
blink-182,All the Small Things,17,1999,1107,2019,1398,90s,1990-1999,79,-4.918,148.726,4,1,0.434,0.897,0.0488,0,0.612,0.684,pop
Backstreet Boys,I Want It That Way,18,1999,842,2009,1569,90s,1990-1999,77,-5.642,99.031,4,0,0.689,0.702,0.0261,0,0.159,0.484,pop
Backstreet Boys,I Want It That Way,18,1999,842,2010,1977,90s,1990-1999,77,-5.642,99.031,4,0,0.689,0.702,0.0261,0,0.159,0.484,pop
Backstreet Boys,I Want It That Way,18,1999,842,2011,1543,90s,1990-1999,77,-5.642,99.031,4,0,0.689,0.702,0.0261,0,0.159,0.484,pop
Backstreet Boys,I Want It That Way,18,1999,842,2012,1645,90s,1990-1999,77,-5.642,99.031,4,0,0.689,0.702,0.0261,0,0.159,0.484,pop
Backstreet Boys,I Want It That Way,18,1999,842,2013,1074,90s,1990-1999,77,-5.642,99.031,4,0,0.689,0.702,0.0261,0,0.159,0.484,pop
Backstreet Boys,I Want It That Way,18,1999,842,2014,1234,90s,1990-1999,77,-5.642,99.031,4,0,0.689,0.702,0.0261,0,0.159,0.484,pop
Backstreet Boys,I Want It That Way,18,1999,842,2015,842,90s,1990-1999,77,-5.642,99.031,4,0,0.689,0.702,0.0261,0,0.159,0.484,pop
